municipio_codigo,nome_municipio,uf,semana_epidemiologica,temperatura_media_c,temperatura_max_c,umidade_relativa_pct,precipitacao_acumulada_mm,ndvi_medio,cobertura_agua_pct,altitude_media_m,populacao_exposta,densidade_demografica,indice_saneamento_pct,casos_semana_anterior,casos_por_100k,nivel_risco
MUN_086,São João de Meriti,RJ,15,29.83,32.43,90.31,126.75,0.567,13.51,24.7,919465,84.9,58.8,3581,389.51,Alto
MUN_086,São João de Meriti,RJ,16,38.07,44.94,71.36,27.74,0.575,6.93,24.7,919465,84.9,58.8,3030,329.62,Alto
MUN_086,São João de Meriti,RJ,17,28.35,38.02,87.24,232.36,0.69,17.18,24.7,919465,84.9,58.8,4343,472.34,Alto
MUN_086,São João de Meriti,RJ,18,31.91,35.35,42.04,203.1,0.566,13.56,24.7,919465,84.9,58.8,2450,266.47,Alto
MUN_086,São João de Meriti,RJ,19,35.5,39.17,66.92,34.69,0.47,2.22,24.7,919465,84.9,58.8,1947,211.83,Medio
MUN_086,São João de Meriti,RJ,20,32.11,35.57,75.9,16.12,0.419,1.35,24.7,919465,84.9,58.8,1987,216.18,Medio
MUN_086,São João de Meriti,RJ,21,32.78,37.55,79.05,77.13,0.373,4.17,24.7,919465,84.9,58.8,1699,184.87,Medio
MUN_086,São João de Meriti,RJ,22,31.0,34.5,86.71,92.61,0.522,4.78,24.7,919465,84.9,58.8,2939,319.73,Alto
MUN_086,São João de Meriti,RJ,23,35.54,40.32,76.27,26.59,0.664,0.0,24.7,919465,84.9,58.8,1924,209.28,Medio
MUN_086,São João de Meriti,RJ,24,37.17,40.74,73.62,119.21,0.223,6.63,24.7,919465,84.9,58.8,3079,334.95,Alto
MUN_086,São João de Meriti,RJ,25,32.63,36.24,76.62,3.99,0.548,2.66,24.7,919465,84.9,58.8,2450,266.51,Alto
MUN_086,São João de Meriti,RJ,26,26.59,31.26,77.77,15.49,0.525,0.0,24.7,919465,84.9,58.8,2183,237.47,Medio
MUN_086,São João de Meriti,RJ,27,27.59,34.71,61.86,22.25,0.385,13.28,24.7,919465,84.9,58.8,838,91.18,Baixo
MUN_086,São João de Meriti,RJ,28,19.31,24.9,45.99,24.79,0.365,0.0,24.7,919465,84.9,58.8,2522,274.31,Alto
MUN_086,São João de Meriti,RJ,29,17.9,22.97,82.34,70.27,0.306,4.71,24.7,919465,84.9,58.8,2372,257.98,Alto
MUN_086,São João de Meriti,RJ,30,24.85,28.16,46.33,4.96,0.214,1.82,24.7,919465,84.9,58.8,1552,168.89,Medio
MUN_086,São João de Meriti,RJ,31,20.66,30.19,54.59,0.86,0.344,0.0,24.7,919465,84.9,58.8,1917,208.55,Medio
MUN_086,São João de Meriti,RJ,32,27.98,36.58,57.55,13.65,0.525,0.76,24.7,919465,84.9,58.8,2662,289.61,Alto
MUN_086,São João de Meriti,RJ,33,25.02,30.85,77.65,6.52,0.424,0.74,24.7,919465,84.9,58.8,1811,197.07,Medio
MUN_086,São João de Meriti,RJ,34,20.56,22.76,74.74,13.68,0.224,0.0,24.7,919465,84.9,58.8,2017,219.44,Medio
MUN_086,São João de Meriti,RJ,35,23.42,28.17,75.57,12.46,0.505,5.04,24.7,919465,84.9,58.8,1596,173.58,Medio
MUN_086,São João de Meriti,RJ,36,24.62,29.41,71.96,17.22,0.11,0.0,24.7,919465,84.9,58.8,1962,213.47,Medio
MUN_086,São João de Meriti,RJ,37,25.97,34.08,64.2,11.4,0.278,1.09,24.7,919465,84.9,58.8,1636,178.03,Medio
MUN_086,São João de Meriti,RJ,38,22.95,27.63,39.84,34.5,0.319,5.59,24.7,919465,84.9,58.8,1687,183.51,Medio
MUN_086,São João de Meriti,RJ,39,25.45,28.98,56.42,15.96,0.21,2.35,24.7,919465,84.9,58.8,2325,252.95,Alto
MUN_086,São João de Meriti,RJ,40,25.87,36.25,64.64,3.09,0.517,0.0,24.7,919465,84.9,58.8,2302,250.44,Alto
MUN_086,São João de Meriti,RJ,41,24.85,30.83,67.74,0.99,0.411,1.87,24.7,919465,84.9,58.8,1239,134.83,Baixo
MUN_086,São João de Meriti,RJ,42,23.77,30.73,42.74,30.69,0.188,4.92,24.7,919465,84.9,58.8,2221,241.64,Medio
MUN_086,São João de Meriti,RJ,43,20.05,27.1,68.34,17.04,0.327,2.83,24.7,919465,84.9,58.8,1380,150.15,Baixo
MUN_086,São João de Meriti,RJ,44,21.9,31.27,42.9,10.6,0.449,0.0,24.7,919465,84.9,58.8,1472,160.1,Medio
MUN_086,São João de Meriti,RJ,45,24.02,34.39,53.97,12.64,0.161,5.75,24.7,919465,84.9,58.8,1620,176.27,Medio
MUN_086,São João de Meriti,RJ,46,21.72,30.24,52.3,2.54,0.105,2.51,24.7,919465,84.9,58.8,1695,184.37,Medio
MUN_086,São João de Meriti,RJ,47,25.2,31.02,71.95,17.1,0.305,0.0,24.7,919465,84.9,58.8,1741,189.35,Medio
MUN_086,São João de Meriti,RJ,48,22.19,30.68,75.6,4.1,0.295,0.0,24.7,919465,84.9,58.8,1438,156.42,Baixo
MUN_086,São João de Meriti,RJ,49,28.02,35.55,59.66,0.62,0.149,1.46,24.7,919465,84.9,58.8,2361,256.83,Alto
MUN_086,São João de Meriti,RJ,50,28.56,33.75,62.81,4.4,0.537,0.0,24.7,919465,84.9,58.8,1701,185.07,Medio
MUN_087,Mossoró,RN,1,24.85,31.36,73.33,10.26,0.311,0.0,40.0,1806203,154.8,66.8,4295,237.8,Medio
MUN_087,Mossoró,RN,2,28.09,34.04,60.61,7.74,0.355,6.15,40.0,1806203,154.8,66.8,2141,118.54,Baixo
MUN_087,Mossoró,RN,3,26.88,35.72,37.49,3.4,0.361,0.0,40.0,1806203,154.8,66.8,3504,194.04,Medio
MUN_087,Mossoró,RN,4,24.51,32.86,72.7,1.12,0.465,1.26,40.0,1806203,154.8,66.8,3236,179.21,Medio
MUN_087,Mossoró,RN,5,30.05,39.68,67.34,58.65,0.393,4.89,40.0,1806203,154.8,66.8,4753,263.19,Alto
MUN_087,Mossoró,RN,6,25.71,34.76,81.98,2.49,0.605,1.12,40.0,1806203,154.8,66.8,3526,195.26,Medio
MUN_087,Mossoró,RN,7,26.12,35.2,85.46,18.63,0.488,2.77,40.0,1806203,154.8,66.8,2243,124.19,Baixo
MUN_087,Mossoró,RN,8,31.52,36.04,79.02,20.52,0.46,0.0,40.0,1806203,154.8,66.8,2732,151.31,Baixo
MUN_087,Mossoró,RN,9,20.91,30.08,74.21,12.42,0.414,0.0,40.0,1806203,154.8,66.8,2366,131.0,Baixo
MUN_087,Mossoró,RN,10,28.19,31.6,63.9,15.25,0.658,5.22,40.0,1806203,154.8,66.8,4667,258.39,Alto
MUN_087,Mossoró,RN,11,35.81,45.7,91.49,7.69,0.615,1.81,40.0,1806203,154.8,66.8,2379,131.73,Baixo
MUN_087,Mossoró,RN,12,36.16,41.15,83.96,36.02,0.749,13.92,40.0,1806203,154.8,66.8,4906,271.65,Alto
MUN_087,Mossoró,RN,13,31.88,34.05,77.26,29.09,0.626,2.74,40.0,1806203,154.8,66.8,6617,366.36,Alto
MUN_087,Mossoró,RN,14,33.16,38.7,100.0,60.04,0.676,11.38,40.0,1806203,154.8,66.8,6114,338.53,Alto
MUN_087,Mossoró,RN,15,37.68,40.27,99.34,41.01,0.646,5.84,40.0,1806203,154.8,66.8,8171,452.42,Alto
MUN_087,Mossoró,RN,16,30.96,34.47,72.88,63.28,0.476,2.03,40.0,1806203,154.8,66.8,4063,224.96,Medio
MUN_087,Mossoró,RN,17,27.65,33.03,67.65,40.51,0.776,3.46,40.0,1806203,154.8,66.8,7477,413.98,Alto
MUN_087,Mossoró,RN,18,30.92,38.16,82.14,63.48,0.61,8.41,40.0,1806203,154.8,66.8,7197,398.5,Alto
MUN_087,Mossoró,RN,19,37.13,39.56,66.67,58.51,0.354,9.26,40.0,1806203,154.8,66.8,6159,341.0,Alto
MUN_087,Mossoró,RN,20,33.48,43.92,41.57,236.16,0.511,11.06,40.0,1806203,154.8,66.8,6944,384.47,Alto
MUN_087,Mossoró,RN,21,35.86,38.16,77.23,40.47,0.584,8.7,40.0,1806203,154.8,66.8,4847,268.4,Alto
MUN_087,Mossoró,RN,22,29.8,39.2,100.0,32.82,0.538,0.0,40.0,1806203,154.8,66.8,3436,190.26,Medio
MUN_087,Mossoró,RN,23,27.14,30.27,72.19,158.54,0.326,7.63,40.0,1806203,154.8,66.8,7392,409.28,Alto
MUN_087,Mossoró,RN,24,35.6,45.67,62.44,54.32,0.415,14.37,40.0,1806203,154.8,66.8,8398,465.0,Alto
MUN_087,Mossoró,RN,25,31.94,34.52,78.28,20.78,0.692,3.01,40.0,1806203,154.8,66.8,6113,338.5,Alto
MUN_087,Mossoró,RN,26,25.8,31.47,49.92,3.36,0.496,3.64,40.0,1806203,154.8,66.8,3882,214.94,Medio
MUN_087,Mossoró,RN,27,31.91,37.6,67.03,147.62,0.173,8.95,40.0,1806203,154.8,66.8,7225,400.04,Alto
MUN_087,Mossoró,RN,28,25.07,31.75,76.26,16.49,0.386,3.45,40.0,1806203,154.8,66.8,3389,187.66,Medio
MUN_087,Mossoró,RN,29,21.31,27.04,64.25,51.88,0.259,9.27,40.0,1806203,154.8,66.8,3092,171.23,Medio
MUN_087,Mossoró,RN,30,20.0,23.31,77.89,25.37,0.315,5.39,40.0,1806203,154.8,66.8,2026,112.22,Baixo
MUN_087,Mossoró,RN,31,21.61,28.29,74.45,14.71,0.451,0.0,40.0,1806203,154.8,66.8,3251,180.0,Medio
MUN_087,Mossoró,RN,32,23.51,33.02,39.58,1.55,0.464,5.76,40.0,1806203,154.8,66.8,2352,130.23,Baixo
MUN_087,Mossoró,RN,33,26.01,29.32,37.72,3.91,0.329,5.71,40.0,1806203,154.8,66.8,2561,141.8,Baixo
MUN_087,Mossoró,RN,34,12.99,23.42,90.01,10.96,0.156,3.97,40.0,1806203,154.8,66.8,2224,123.14,Baixo
MUN_087,Mossoró,RN,35,23.69,33.21,59.17,16.61,0.193,4.07,40.0,1806203,154.8,66.8,685,37.94,Baixo
MUN_087,Mossoró,RN,36,24.2,28.71,18.0,0.59,0.072,0.0,40.0,1806203,154.8,66.8,1358,75.24,Baixo
MUN_087,Mossoró,RN,37,29.04,31.9,59.38,12.11,0.41,0.0,40.0,1806203,154.8,66.8,4647,257.3,Alto
MUN_087,Mossoró,RN,38,19.78,26.4,52.61,0.42,0.31,5.55,40.0,1806203,154.8,66.8,515,28.53,Baixo
MUN_087,Mossoró,RN,39,27.06,37.43,53.29,3.23,0.363,2.85,40.0,1806203,154.8,66.8,2784,154.18,Baixo
MUN_087,Mossoró,RN,40,29.33,37.47,72.49,8.17,0.199,2.46,40.0,1806203,154.8,66.8,4007,221.87,Medio
MUN_087,Mossoró,RN,41,26.98,33.25,56.97,13.82,0.328,4.84,40.0,1806203,154.8,66.8,3654,202.35,Medio
MUN_087,Mossoró,RN,42,25.38,35.57,42.31,0.33,0.279,0.0,40.0,1806203,154.8,66.8,2982,165.1,Medio
MUN_087,Mossoró,RN,43,24.07,30.0,54.96,26.64,0.234,3.48,40.0,1806203,154.8,66.8,3808,210.88,Medio
MUN_087,Mossoró,RN,44,31.38,37.38,52.72,0.92,0.288,0.0,40.0,1806203,154.8,66.8,2431,134.6,Baixo
MUN_087,Mossoró,RN,45,31.43,35.0,29.79,5.2,0.379,0.0,40.0,1806203,154.8,66.8,3133,173.47,Medio
MUN_087,Mossoró,RN,46,29.46,34.79,81.5,1.7,0.376,0.0,40.0,1806203,154.8,66.8,3339,184.88,Medio
MUN_087,Mossoró,RN,47,24.68,28.66,57.77,2.22,0.442,7.78,40.0,1806203,154.8,66.8,3154,174.65,Medio
MUN_087,Mossoró,RN,48,22.29,29.04,67.35,0.32,0.185,0.18,40.0,1806203,154.8,66.8,816,45.23,Baixo
MUN_087,Mossoró,RN,49,24.55,33.12,32.82,2.48,0.052,0.0,40.0,1806203,154.8,66.8,1111,61.56,Baixo
MUN_087,Mossoró,RN,50,29.09,32.08,48.54,6.01,0.23,10.35,40.0,1806203,154.8,66.8,1947,107.83,Baixo
MUN_088,Macaé,RJ,1,25.3,32.89,59.45,35.31,0.111,3.55,165.9,1362397,159.9,55.6,2217,162.75,Medio
MUN_088,Macaé,RJ,2,27.36,36.93,68.54,19.29,0.457,2.02,165.9,1362397,159.9,55.6,2716,199.4,Medio
MUN_088,Macaé,RJ,3,22.24,26.34,60.99,5.22,0.364,0.0,165.9,1362397,159.9,55.6,1696,124.54,Baixo
MUN_088,Macaé,RJ,4,23.52,27.02,62.83,28.71,0.239,5.88,165.9,1362397,159.9,55.6,3293,241.74,Medio
MUN_088,Macaé,RJ,5,18.21,20.26,79.54,30.76,0.47,0.0,165.9,1362397,159.9,55.6,3241,237.95,Medio
MUN_088,Macaé,RJ,6,25.18,35.53,62.0,12.98,0.304,0.0,165.9,1362397,159.9,55.6,1545,113.46,Baixo
MUN_088,Macaé,RJ,7,23.81,26.69,57.66,103.69,0.179,11.21,165.9,1362397,159.9,55.6,1902,139.62,Baixo
MUN_088,Macaé,RJ,8,24.38,34.12,71.87,21.76,0.523,1.05,165.9,1362397,159.9,55.6,2629,192.97,Medio
MUN_088,Macaé,RJ,9,32.36,36.47,86.24,61.13,0.42,4.21,165.9,1362397,159.9,55.6,3146,230.98,Medio
MUN_088,Macaé,RJ,10,29.25,32.13,80.45,45.5,0.506,0.0,165.9,1362397,159.9,55.6,3321,243.81,Medio
MUN_088,Macaé,RJ,11,29.36,34.55,62.44,85.01,0.53,13.75,165.9,1362397,159.9,55.6,3661,268.73,Alto
MUN_088,Macaé,RJ,12,32.63,40.21,63.39,42.2,0.539,7.3,165.9,1362397,159.9,55.6,3686,270.6,Alto
MUN_088,Macaé,RJ,13,32.24,42.13,73.39,156.58,0.647,10.96,165.9,1362397,159.9,55.6,4111,301.79,Alto
MUN_088,Macaé,RJ,14,34.92,44.24,80.6,116.57,0.792,3.78,165.9,1362397,159.9,55.6,4857,356.54,Alto
MUN_088,Macaé,RJ,15,36.0,43.64,100.0,56.86,0.53,7.26,165.9,1362397,159.9,55.6,4665,342.45,Alto
MUN_088,Macaé,RJ,16,29.02,38.99,83.97,62.79,0.571,10.61,165.9,1362397,159.9,55.6,4875,357.89,Alto
MUN_088,Macaé,RJ,17,34.02,43.34,83.27,37.17,0.452,0.0,165.9,1362397,159.9,55.6,4353,319.58,Alto
MUN_088,Macaé,RJ,18,32.95,39.7,87.78,35.98,0.546,0.0,165.9,1362397,159.9,55.6,5702,418.59,Alto
MUN_088,Macaé,RJ,19,37.87,46.0,88.59,190.01,0.568,13.27,165.9,1362397,159.9,55.6,4379,321.42,Alto
MUN_088,Macaé,RJ,20,36.72,46.0,53.24,36.54,0.385,2.67,165.9,1362397,159.9,55.6,4050,297.29,Alto
MUN_088,Macaé,RJ,21,34.33,36.9,79.51,65.93,0.594,8.01,165.9,1362397,159.9,55.6,3956,290.42,Alto
MUN_088,Macaé,RJ,22,30.81,38.93,62.1,91.02,0.589,0.0,165.9,1362397,159.9,55.6,5088,373.5,Alto
MUN_088,Macaé,RJ,23,29.96,35.64,75.74,26.37,0.523,5.91,165.9,1362397,159.9,55.6,3110,228.34,Medio
MUN_088,Macaé,RJ,24,23.79,32.45,75.78,39.13,0.526,5.88,165.9,1362397,159.9,55.6,3618,265.58,Alto
MUN_088,Macaé,RJ,25,30.83,33.61,79.44,100.73,0.563,5.8,165.9,1362397,159.9,55.6,5691,417.79,Alto
MUN_088,Macaé,RJ,26,30.57,34.56,67.6,46.45,0.577,4.4,165.9,1362397,159.9,55.6,3550,260.64,Alto
MUN_088,Macaé,RJ,27,26.25,29.03,76.48,72.83,0.213,3.54,165.9,1362397,159.9,55.6,3897,286.1,Alto
MUN_088,Macaé,RJ,28,23.05,30.41,62.48,6.58,0.52,0.0,165.9,1362397,159.9,55.6,1757,129.03,Baixo
MUN_088,Macaé,RJ,29,24.56,33.38,54.44,14.45,0.445,0.0,165.9,1362397,159.9,55.6,1446,106.2,Baixo
MUN_088,Macaé,RJ,30,22.54,25.09,46.39,30.36,0.289,0.0,165.9,1362397,159.9,55.6,1973,144.86,Baixo
MUN_088,Macaé,RJ,31,18.97,25.24,76.97,1.91,0.294,0.86,165.9,1362397,159.9,55.6,2026,148.76,Baixo
MUN_088,Macaé,RJ,32,24.66,34.09,56.93,3.09,0.472,7.93,165.9,1362397,159.9,55.6,2539,186.42,Medio
MUN_088,Macaé,RJ,33,27.16,34.77,69.16,0.81,0.038,0.0,165.9,1362397,159.9,55.6,1405,103.2,Baixo
MUN_088,Macaé,RJ,34,30.75,36.37,62.9,30.56,0.294,0.0,165.9,1362397,159.9,55.6,3485,255.8,Alto
MUN_088,Macaé,RJ,35,22.83,29.04,59.39,1.78,0.392,11.72,165.9,1362397,159.9,55.6,3402,249.71,Alto
MUN_088,Macaé,RJ,36,19.31,22.22,64.33,35.66,0.386,4.48,165.9,1362397,159.9,55.6,3031,222.53,Medio
MUN_088,Macaé,RJ,37,20.29,27.61,76.72,0.4,0.358,0.0,165.9,1362397,159.9,55.6,1048,76.93,Baixo
MUN_088,Macaé,RJ,38,27.09,30.92,32.6,1.08,0.466,7.53,165.9,1362397,159.9,55.6,592,43.48,Baixo
MUN_088,Macaé,RJ,39,16.87,20.38,48.77,2.23,0.316,1.97,165.9,1362397,159.9,55.6,0,0.0,Baixo
MUN_088,Macaé,RJ,40,24.12,31.66,36.08,8.36,0.442,0.0,165.9,1362397,159.9,55.6,2478,181.95,Medio
MUN_088,Macaé,RJ,41,20.32,29.09,81.76,16.96,0.415,5.67,165.9,1362397,159.9,55.6,1953,143.42,Baixo
MUN_088,Macaé,RJ,42,22.89,30.98,51.32,3.02,0.227,0.03,165.9,1362397,159.9,55.6,2590,190.16,Medio
MUN_088,Macaé,RJ,43,26.92,32.73,68.03,6.92,0.274,3.34,165.9,1362397,159.9,55.6,1704,125.14,Baixo
MUN_088,Macaé,RJ,44,23.73,26.99,85.68,0.52,0.251,0.0,165.9,1362397,159.9,55.6,1467,107.74,Baixo
MUN_088,Macaé,RJ,45,23.67,29.17,61.15,0.96,0.412,0.0,165.9,1362397,159.9,55.6,1496,109.84,Baixo
MUN_088,Macaé,RJ,46,20.85,23.73,54.71,5.95,0.252,3.95,165.9,1362397,159.9,55.6,2616,192.05,Medio
MUN_088,Macaé,RJ,47,26.23,34.4,44.37,56.72,0.366,8.64,165.9,1362397,159.9,55.6,3222,236.52,Medio
MUN_088,Macaé,RJ,48,17.64,24.08,47.95,19.51,0.406,5.02,165.9,1362397,159.9,55.6,3117,228.81,Medio
MUN_088,Macaé,RJ,49,21.81,26.42,52.76,0.09,0.36,0.0,165.9,1362397,159.9,55.6,2707,198.71,Medio
MUN_088,Macaé,RJ,50,22.23,26.1,57.32,7.93,0.248,0.53,165.9,1362397,159.9,55.6,628,46.12,Baixo
MUN_089,Anápolis,GO,1,24.54,31.61,48.19,0.74,0.298,2.81,757.1,1367682,119.5,70.8,141,10.32,Baixo
MUN_089,Anápolis,GO,2,12.57,22.91,36.23,1.54,0.377,0.0,757.1,1367682,119.5,70.8,910,66.58,Baixo
MUN_089,Anápolis,GO,3,15.0,20.18,92.71,7.7,0.297,7.66,757.1,1367682,119.5,70.8,1002,73.28,Baixo
MUN_089,Anápolis,GO,4,15.11,20.45,54.27,3.79,0.288,13.8,757.1,1367682,119.5,70.8,701,51.31,Baixo
MUN_089,Anápolis,GO,5,16.24,25.2,61.74,14.64,0.31,5.93,757.1,1367682,119.5,70.8,681,49.84,Baixo
MUN_089,Anápolis,GO,6,19.48,29.06,37.9,76.2,0.247,3.55,757.1,1367682,119.5,70.8,1991,145.62,Baixo
MUN_089,Anápolis,GO,7,24.16,31.73,71.95,38.25,0.403,1.53,757.1,1367682,119.5,70.8,3241,237.01,Medio
MUN_089,Anápolis,GO,8,25.18,32.37,75.47,26.92,0.43,2.05,757.1,1367682,119.5,70.8,2858,208.99,Medio
MUN_089,Anápolis,GO,9,19.52,24.88,64.12,0.71,0.641,0.0,757.1,1367682,119.5,70.8,1781,130.29,Baixo
MUN_089,Anápolis,GO,10,26.38,29.31,57.15,53.14,0.681,6.69,757.1,1367682,119.5,70.8,2463,180.11,Medio
MUN_089,Anápolis,GO,11,26.92,32.86,86.17,20.24,0.603,0.0,757.1,1367682,119.5,70.8,2868,209.71,Medio
MUN_089,Anápolis,GO,12,25.29,35.06,80.5,117.58,0.384,11.69,757.1,1367682,119.5,70.8,5076,371.19,Alto
MUN_089,Anápolis,GO,13,25.41,27.81,71.93,3.67,0.49,0.0,757.1,1367682,119.5,70.8,2784,203.57,Medio
MUN_089,Anápolis,GO,14,26.3,35.91,78.89,62.34,0.569,5.94,757.1,1367682,119.5,70.8,3613,264.22,Alto
MUN_089,Anápolis,GO,15,27.18,34.89,87.15,12.69,0.555,0.0,757.1,1367682,119.5,70.8,4079,298.28,Alto
MUN_089,Anápolis,GO,16,28.77,36.56,65.42,19.74,0.749,0.0,757.1,1367682,119.5,70.8,2812,205.61,Medio
MUN_089,Anápolis,GO,17,28.71,38.1,82.46,80.41,0.675,12.97,757.1,1367682,119.5,70.8,4066,297.34,Alto
MUN_089,Anápolis,GO,18,22.49,27.43,90.97,62.21,0.75,8.48,757.1,1367682,119.5,70.8,3948,288.68,Alto
MUN_089,Anápolis,GO,19,17.83,26.08,82.44,124.06,0.65,11.14,757.1,1367682,119.5,70.8,3124,228.42,Medio
MUN_089,Anápolis,GO,20,24.36,29.41,92.55,49.22,0.313,1.75,757.1,1367682,119.5,70.8,3060,223.76,Medio
MUN_089,Anápolis,GO,21,22.08,30.63,80.12,32.83,0.548,0.83,757.1,1367682,119.5,70.8,2740,200.39,Medio
MUN_089,Anápolis,GO,22,30.36,32.47,84.24,62.72,0.48,13.54,757.1,1367682,119.5,70.8,2117,154.85,Baixo
MUN_089,Anápolis,GO,23,25.87,35.1,75.54,162.37,0.515,6.63,757.1,1367682,119.5,70.8,3533,258.36,Alto
MUN_089,Anápolis,GO,24,21.66,23.76,55.09,16.58,0.464,2.42,757.1,1367682,119.5,70.8,2009,146.96,Baixo
MUN_089,Anápolis,GO,25,24.88,31.86,87.03,0.03,0.356,0.0,757.1,1367682,119.5,70.8,2513,183.8,Medio
MUN_089,Anápolis,GO,26,19.09,28.87,60.51,10.44,0.418,0.0,757.1,1367682,119.5,70.8,1240,90.7,Baixo
MUN_089,Anápolis,GO,27,19.53,26.75,78.89,23.53,0.331,3.61,757.1,1367682,119.5,70.8,1338,97.87,Baixo
MUN_089,Anápolis,GO,28,18.37,21.41,72.34,17.39,0.306,0.0,757.1,1367682,119.5,70.8,112,8.2,Baixo
MUN_089,Anápolis,GO,29,25.25,32.69,55.56,8.77,0.372,9.98,757.1,1367682,119.5,70.8,1087,79.51,Baixo
MUN_089,Anápolis,GO,30,16.74,22.91,45.06,3.16,0.11,0.0,757.1,1367682,119.5,70.8,549,40.16,Baixo
MUN_089,Anápolis,GO,31,17.13,25.26,78.79,2.29,0.507,0.0,757.1,1367682,119.5,70.8,1962,143.49,Baixo
MUN_089,Anápolis,GO,32,20.75,26.66,42.38,5.77,0.165,0.0,757.1,1367682,119.5,70.8,1890,138.22,Baixo
MUN_089,Anápolis,GO,33,19.54,28.73,52.29,0.52,0.347,0.13,757.1,1367682,119.5,70.8,917,67.12,Baixo
MUN_089,Anápolis,GO,34,25.29,28.8,60.25,14.23,0.466,0.0,757.1,1367682,119.5,70.8,937,68.53,Baixo
MUN_089,Anápolis,GO,35,11.24,19.54,48.06,14.21,0.07,4.89,757.1,1367682,119.5,70.8,371,27.13,Baixo
MUN_089,Anápolis,GO,36,20.47,30.89,60.24,17.9,0.069,3.55,757.1,1367682,119.5,70.8,1638,119.8,Baixo
MUN_089,Anápolis,GO,37,18.2,24.77,46.59,1.3,0.379,7.42,757.1,1367682,119.5,70.8,0,0.0,Baixo
MUN_089,Anápolis,GO,38,23.82,25.98,61.93,0.87,0.37,2.58,757.1,1367682,119.5,70.8,1914,139.99,Baixo
MUN_089,Anápolis,GO,39,17.74,22.7,63.54,3.56,0.436,0.0,757.1,1367682,119.5,70.8,1455,106.44,Baixo
MUN_089,Anápolis,GO,40,15.8,22.69,59.71,15.07,0.358,6.13,757.1,1367682,119.5,70.8,176,12.9,Baixo
MUN_089,Anápolis,GO,41,19.87,29.63,54.92,30.94,0.333,0.0,757.1,1367682,119.5,70.8,276,20.25,Baixo
MUN_089,Anápolis,GO,42,28.8,37.35,50.14,4.29,0.213,5.44,757.1,1367682,119.5,70.8,1045,76.43,Baixo
MUN_089,Anápolis,GO,43,22.94,33.29,72.94,2.26,0.32,5.64,757.1,1367682,119.5,70.8,1801,131.69,Baixo
MUN_089,Anápolis,GO,44,18.08,23.81,65.56,1.41,0.369,1.12,757.1,1367682,119.5,70.8,2235,163.46,Medio
MUN_089,Anápolis,GO,45,22.14,24.66,40.53,9.01,0.255,0.0,757.1,1367682,119.5,70.8,2311,169.02,Medio
MUN_089,Anápolis,GO,46,16.04,19.11,86.54,7.8,0.216,0.0,757.1,1367682,119.5,70.8,1740,127.29,Baixo
MUN_089,Anápolis,GO,47,21.13,26.33,73.88,6.22,0.405,0.0,757.1,1367682,119.5,70.8,2391,174.86,Medio
MUN_089,Anápolis,GO,48,15.61,18.71,75.98,12.25,0.211,3.65,757.1,1367682,119.5,70.8,1398,102.24,Baixo
MUN_089,Anápolis,GO,49,17.47,22.3,62.26,25.22,0.217,2.87,757.1,1367682,119.5,70.8,629,46.02,Baixo
MUN_089,Anápolis,GO,50,15.36,25.36,52.11,38.54,0.27,1.45,757.1,1367682,119.5,70.8,1234,90.28,Baixo
MUN_090,Ribeirão das Neves,MG,1,17.17,26.66,63.14,71.09,0.32,0.03,771.7,2645075,71.6,24.3,3102,117.3,Baixo
MUN_090,Ribeirão das Neves,MG,2,13.39,18.07,75.11,1.19,0.374,4.44,771.7,2645075,71.6,24.3,3382,127.89,Baixo
MUN_090,Ribeirão das Neves,MG,3,22.14,31.38,79.81,1.74,0.203,0.33,771.7,2645075,71.6,24.3,9442,357.0,Alto
MUN_090,Ribeirão das Neves,MG,4,16.91,24.91,62.31,0.99,0.213,0.0,771.7,2645075,71.6,24.3,5754,217.54,Medio
MUN_090,Ribeirão das Neves,MG,5,20.34,30.12,63.15,38.29,0.367,0.0,771.7,2645075,71.6,24.3,2662,100.64,Baixo
MUN_090,Ribeirão das Neves,MG,6,26.86,34.18,54.07,48.42,0.418,0.0,771.7,2645075,71.6,24.3,3095,117.02,Baixo
MUN_090,Ribeirão das Neves,MG,7,27.84,34.33,55.29,1.42,0.315,0.0,771.7,2645075,71.6,24.3,5373,203.17,Medio
MUN_090,Ribeirão das Neves,MG,8,17.89,25.15,47.97,105.24,0.342,10.07,771.7,2645075,71.6,24.3,6340,239.7,Medio
MUN_090,Ribeirão das Neves,MG,9,26.23,29.3,92.66,216.51,0.173,10.28,771.7,2645075,71.6,24.3,11052,417.84,Alto
MUN_090,Ribeirão das Neves,MG,10,24.89,27.86,86.72,91.54,0.379,4.93,771.7,2645075,71.6,24.3,10856,410.44,Alto
MUN_090,Ribeirão das Neves,MG,11,27.8,31.13,81.23,49.44,0.54,4.91,771.7,2645075,71.6,24.3,7068,267.24,Alto
MUN_090,Ribeirão das Neves,MG,12,22.42,26.96,86.23,46.8,0.421,0.0,771.7,2645075,71.6,24.3,6679,252.51,Alto
MUN_090,Ribeirão das Neves,MG,13,23.76,30.36,74.56,16.76,0.57,2.03,771.7,2645075,71.6,24.3,8110,306.62,Alto
MUN_090,Ribeirão das Neves,MG,14,25.76,36.12,87.88,59.07,0.552,9.68,771.7,2645075,71.6,24.3,8871,335.39,Alto
